プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
4日目,旅人ニコラス,村人,なので、残り神商服にLWいるんじゃないかと思いマス。神>>921　まさかの両思いですネ（笑）神>>404は私は本当に旅>>294以外の意図はなく、説明下手な自分を恨む一方「あ、こんだけ全潜伏に対して気をはっている→潜伏能力者を探さないといけない→あれ、もしかして狩人…？」とゆー思考回路をしていまシタ。ジムさん白かったので、ジムさん狼だという思考にはなりませんでしたネ。
4日目,少年ペーター,霊能者,（灰考察続き）ジム：パメ狼判明により白要素がアップした人物の一人だよ。パメラへの違和感を具体的に指摘している（>>711）のはジム＆パメ両狼ならやりにくいと考えているからね。この２人だったらむしろパメラの方がLW役を担うと思うしね。考察内容もSG作り風には見えないよ。
4日目,ならず者ディーター,村人,戻ってきたぜ。>>923アル☆一番希望はまとめて欲しかったジム、二番希望は別にまとめでなくてもいいと思ったから怪しい尼だということだ。どんなに纏めが欲しい体質でも村の勝利が第一だからな。二番目までまとめ希望だったらそれこそ俺叩かれそうで怖いぜ。
4日目,ならず者ディーター,村人,さて。では議事にもぐってくるとして、質問だけ落としておこうか。>>916エルナ　>>914で神＞旅≧者だと言っているがなぜ>>916で俺が吊り対象になっているんだ?普通▼神じゃないのか??流石に意味もなく吊られるのは勘弁だぜ。
4日目,少女リーザ,占い師,こんばんは。＜【狩人CO、本決定まとめて了解だよ。】シモンお兄ちゃんが狩人さんだったんだね。守ってくれて、ありがとうございます。（ぺこり）パメラお姉ちゃんを吊ってくれるのは嬉しいの—。黒と分かってる以上、残す必要はないもん。でもこのままだと、リズ明後日にはぱっくんされちゃうなあ・・・明日でLWさんを見つけられるよう、頑張りたいの。それじゃ、今から灰とラインを見てきます。＞
4日目,村娘パメラ,人狼,では、兵年妙について。あと、服あたりが言ってた「年なら潜伏する」はそうじゃなくて「年が霊COしたからこの作戦を取った」が本筋じゃないか、と考えています。兵→初日は忙しかったからか内容のある発言はなし。2dは>>424で青を強く偽視。この時点で兵には青真が見えていたので、信用を落としに来ている。>>496でこの日の希望理由をあげているが、理由ははっきりした根拠がない。そしてこの日、全く
4日目,村娘パメラ,人狼,灰に触れておらず狼を探しているように見えない。そして>>635で年についてコメント。注目したいのは「もし狼ならこういう人は潜伏してるんではないかという考え」。既にこの段階で年が霊に出ている事に理由づける布石を打っている。年兵ライン。3dは>>643で狩人COする時の為の布石を打っている。>>678～の考察は昨日書いたが内容が薄い。>>737はライン要素。詳しくは今日の私の発言参照。
4日目,村娘パメラ,人狼,今日は>>875で「妙真なら」と、言っているのが狼っぽい。「妙真なので」とかなら理解できるが。全体的に灰狼を探しておらず、年をフォローする発言を多く行っていて両狼も頷ける。年→1dはCO方式や希望出しがほとんどを占めていて特に要素は取れず。2dは>>444で兵の意見に追従して青を狂視。年兵にライン要素。>>543で青偽なら兵白とここでも兵をフォロー。>>586で襲撃懸念が薄い事の説明。
4日目,村娘パメラ,人狼,説明はしていますが襲撃懸念がない事は認めていて、内容も襲撃されない狼だから言える説明かと思います。3dは>>660で視点漏れ。詳しくは今日の私の考察で。>>695で霊ロラに反対。ここに今日私が説明した真決め打ちされて村の乗っ取りたい狼の吊られたくなさが出ています。>>809で>>543で売っておいた青偽なら兵白伏線を回収。重ねて年兵ライン要素。この日、>>764から灰考察はしているものの内
4日目,村娘パメラ,人狼,内容が薄く狼を探しているように見えないのもポイント。今日は>>879でもう一度霊ロラに反対しています。ここで吊られると乗っ取り作戦（仮称）が崩壊するので狼としては当然の主張ですね。まとめると、「頭の切れそうな人で霊であるはずなのに自分の生存に非常に執着している」と言えるでしょう。狼なればこそですね。兵を最終的に白い白い言ってるのもライン要素。
4日目,村娘パメラ,人狼,妙→>>290とかから初日から襲撃懸念が強いのは狼でなく狂要素。初日の灰考察>>357～は内容が薄め。2dは>>417でご主人様を吊りたくない事をアピール。>>550の灰考察も薄め。3dに入って>>742からライン考察。しかしこの結果から●娘になる理由が不明。順当に行くと商辺りになるんじゃないかと。長の提案に乗って黒だしする為に捻じ曲げた感がある。総じて順当に偽黒を出してきた正統派狂人。
4日目,村娘パメラ,人狼,喉が@3。続いて青妙の白要素。青→>>312で自分が抜かれた後も想定して村に狼を探し続けて欲しいと提案。狼を探す村側視点。>>314でスタンスを説明してるのも能力者としての自覚が見える。2dの>>421はあまり慣れていなさそうな青が初日から黒を引けば舞い上がってしまうのも納得できる。>>429や>>435で狼の修の黒塗りにちゃんと説明を返しているのも真ならでは。
4日目,村娘パメラ,人狼,>>578も自分が吊るべき狼の白さに素直に悩んでいる真っぽい。>>830で自由占いのメリットの為に灰考察をあえて伏せると明言したのも、自分が気になっている事を皆に話して検討してもらいたがっているのも真印象。まとめると、能力者視点を持っている事や、狼を積極的に探そうという姿勢が真ならでは。羊→>>220で村の議論の停滞を案じて出てきたのは村の為を思っている証拠。
4日目,ならず者ディーター,村人,とりま狩人考察をしてみたりする。パメラ1stで●尼○兵、2ndでは●長○者▼修、3rdで●者○兵▼羊。これ見るとなんか今の状況が納得できて面白いな。ともかくパメがずっと兵疑っているのは分かった。しかし妙に黒出しされた今日は、>>888->>895、>>933-938など1st～3rdまでには無い連投だな。一生懸命妙年兵を黒塗りしているように思えるぜ。シモン今思ったんだが狩人ならこんなに寡
